
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
b29c1ba3-4c39-49a7-8bb1-fabeb9033618,PMC6978763,PMC,2019,Contemporary Oncology,discussion,2,48,2,34,"The interactions are significantly higher than for other proteins. We also found that these interactions are mostly covalent, with the presence of the non-covalent bonds enhancing the typical energy voices for stabilisation of complexes.",data\raw\PMC\PMC6978763.xml
a47279c4-d10a-4f20-8968-0f677ec41a31,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,0,254,2,30,"This phosphorylation can stabilize PS1 and increase the activity of γ-secretase, thereby stimulating the generation of Aβ . Pro-inflammatory cytokines such as TNF-α are commonly present in AD patients .",data\raw\PMC\PMC6981488.xml
a46defc7-1e80-4192-a58a-811439c4743e,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,1,423,2,47,TNF-α is able to activate JNK-dependent MAPK signaling cascades to induce the generation of Aβ . Kuo et al. demonstrated that the phosphorylation of PS1 and nicastrin at the S319 and T320 residues stabilizes the C-terminal fragment of PS1 necessary for the catalytic ability of γ-secretase .,data\raw\PMC\PMC6981488.xml
749f6eb6-c0c6-4c3d-a9a0-105a554692f9,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,2,288,2,34,"These discoveries further confirm the important role of T668 phosphorylation in regulating APP processing and Aβ biosynthesis. Interestingly, APP phosphorylation at T668 seems to play a role in the pathogenesis of Parkinson’s disease (PD).",data\raw\PMC\PMC6981488.xml
94495bc4-aa4b-4d26-9b67-0baf106da4f0,PMC6981488,PMC,2019,International Journal of Molecular Sciences,discussion,0,0,1,39,"conclusion, it is of great value to elucidate the phosphorylation signaling in APP processing by identifying novel kinases and phosphorylation sites and designing safe and efficient modulators to gain an in-depth understanding of disease etiology and develop potential therapeutics.",data\raw\PMC\PMC6981488.xml
fc86400a-f56e-402d-93c0-8cc4e6650615,PMC6981883,PMC,2019,International Journal of Molecular Sciences,introduction,0,22,3,57,"We triggered a PD-like phenotype in rats by prolonged low-dose rotenone treatment . 2. From the fifth week to the end of experiment, treatment with rotenone alone (ROT) negatively affected body weight gain, which was significantly lower by 105% in week 5 and about three-fold lower in weeks 6 and 7, as compared to the control values.",data\raw\PMC\PMC6981883.xml
379d1616-76a7-4deb-abd8-7e267c805892,PMC6981883,PMC,2019,International Journal of Molecular Sciences,discussion,0,26,2,63,"The preferential degeneration of midbrain neurons, especially in SNpc region, compared to other nearby catecholaminergic neurons, is due to tremendous oxidative stress associated with high dopamine turnover rates. The autoxidation of dopamine also contributes to increased generation of detrimental ROS, which, via lipid peroxidation, leads to the production of other reactive aldehydes, such as MDA, and consequently causes degeneration of dopaminergic neurons .",data\raw\PMC\PMC6981883.xml
ef03945a-e9bb-4a4f-9827-8496a4a44c42,PMC6981883,PMC,2019,International Journal of Molecular Sciences,discussion,1,306,3,30,A calibration curve was established using commercially available UA in the range of 1 ng/mL to 100 ng/mL. 4.10. Statistical Analyses The results are presented as mean values ± SEM.,data\raw\PMC\PMC6981883.xml
beffacff-1d1f-4c46-800c-edaf28fbf5ac,PMC6982081,PMC,2019,International Journal of Molecular Sciences,introduction,0,164,2,32,"Therefore, we explored the alternative regulatory pathways of OsSRLK-regulated chlorophyll degradation. Genome-wide analysis using RNA sequencing revealed that phytohormone-related genes were significantly altered in ossrlk compared to WT during DIS (Figure 4c).",data\raw\PMC\PMC6982081.xml
998eef15-db23-4d07-8b87-11e3e2aeee91,PMC6982081,PMC,2019,International Journal of Molecular Sciences,discussion,0,117,3,42,"Micrographs were obtained using a LIBRA 120 transmission electron microscope (Carl Zeiss, Oberkochen, Germany). 4.5. The mobile phases were separated using an elution gradient, (A) acetone/methanol (1:4, v/v) and (B) ion pair reagent/methanol (1:4, v/v), at a flow rate of 0.6 mL/min.",data\raw\PMC\PMC6982081.xml
b6a596c2-c46d-4793-b4a6-b46e48e948c1,PMC6982081,PMC,2019,International Journal of Molecular Sciences,discussion,1,105,1,39,"RNA Isolation and RT-qPCR Analysis Total RNA was extracted from the leaves using the Total RNA Extraction Kit (Macrogen, Seoul, Korea), according to the manufacturer’s instructions, and RNase-free DNase (iNtRON Biotechnology, Seoul, Korea) was added to eliminate genomic DNA.",data\raw\PMC\PMC6982081.xml
e394688d-6860-47b9-8aec-92dd3e6767ac,PMC6984189,PMC,2019,Cureus,introduction,0,33,2,39,"HHM is caused by PTH-related peptide (PTHrP) by malignant tumors, such as squamous cell carcinoma, renal cell carcinoma, ovarian cancer, endometrial cancer, lymphoma, and breast cancer ⁠. For this reason, the early detection and treatment of HHM is essential.",data\raw\PMC\PMC6984189.xml
43dd2e61-c40c-4744-9cad-42363c52c544,PMC6984189,PMC,2019,Cureus,introduction,1,4,2,31,He had a past medical history of a fatty liver secondary to alcohol use and a four-pack per year smoking history. The laboratory data on admission are summarized in Table 1.,data\raw\PMC\PMC6984189.xml
8c8cf8c5-be21-4694-a62c-0e1867cf7191,PMC6984189,PMC,2019,Cureus,discussion,0,7,2,81,"The prognosis of ASC is extremely poor even with surgery and most patients are not candidates for surgery and chemotherapy at presentation ⁠. PTHrP has different identified functions, such as proliferation and differentiation in chondrocytes , ⁠regulation of calcium level in the placenta ⁠, calcium reabsorption in renal cells, resorption of calcium from osteocytes ,⁠ and browning of adipose cells and cachexia [18-19].⁠ PTHrP secreting cancer cells can be detected, for diagnostic and research purposes, with immunohistochemical stains (PTHrP antibody stain).",data\raw\PMC\PMC6984189.xml
ba41794d-5826-40c4-95b1-42f2ae680881,PMC6984189,PMC,2019,Cureus,discussion,1,13,2,49,"The treatment of HHM should include immediate treatment with intravenous hydration and calcitonin and long-term treatment with bisphosphonates and denosumab. Adenosquamous cholangiocarcinoma, being a very rare variant of cholangiocarcinoma presents with HHM, which is also a very rare presentation, as it is usually associated with other types of cancers.",data\raw\PMC\PMC6984189.xml
ad4ea34a-5fbb-4992-83c4-fbf0f44a8549,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,introduction,0,161,2,31,"A, Glucocerebrosidase and (B through D) cathepsin B and D activities were measured in renal proximal tubules at the end of 6‐wk treatment. Glucocerebrosidase activity was measured by using substrate 4‐methylumbelliferyl‐β‐D‐glucopyrooside.",data\raw\PMC\PMC6988144.xml
090f2371-f34b-4e3a-b016-585a8994b3c5,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,introduction,1,66,2,49,"P<0.05 vs V, using 1‐way ANOVA followed by Newman–Keuls post hoc test, n=8 to 12 rats; 8‐isoprostane and malondialdehyde assays were performed in triplicate in each rat. The increase in dopamine peaked at 1‐week HS treatment followed by a slight downward trend from weeks 2 through 6 (Figure 1A).",data\raw\PMC\PMC6988144.xml
1b238c15-5614-447d-8c85-12974864bf7c,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,0,4,2,31,"While rats treated with HS alone exhibited normal BP, a marked increase in BP was observed in the HS+BSO group. These data reinforce a strong correlation between oxidative stress and hypertension.",data\raw\PMC\PMC6988144.xml
20a846a5-857e-4261-b9f3-623207ddebab,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,0,75,3,42,"F3 peptide functioned as tumor-targeting ligand because it exhibited potent binding to tumor cells. In addition, the NMOFs showed a high loading capacity of DOX. In addition, in vivo safety evaluation confirmed that there was no observable acute, medium, or chronic toxicity.",data\raw\PMC\PMC6997222.xml
889bbc48-f60a-4b88-82f5-f0cc4488eee8,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,0,212,1,35,"Ni et al91 reported the design of Hf-based NMOFs, Hf6-DBA and Hf12-DBA, as highly effective radioenhancers, which combined NMOF-mediated RT and an α-PD-L1 antibody, achieving local and distant rejection of colorectal tumors in mouse models.",data\raw\PMC\PMC6997222.xml
5de3bc4b-776d-449e-8f84-f2e804f52720,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,1,136,3,47,"Liu et al27 synthesized TPZ/Hf/TCPP/PEG with high loading capacity of the hypoxia-activated prodrug tirapazamine. This study demonstrated the potential of NMOF-based platforms to combine PDT and chemotherapy. More recently, He et al95 synthesized multifunctional A@UiO‐66‐H‐P NMOFs, which also achieved a combination of NMOFs-based PDT with hypoxia‐activated chemotherapy.",data\raw\PMC\PMC6997222.xml
1272bef5-c858-47ae-887d-606038a789a8,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,2,5,1,87,"Recently, photosensitive agent-based NMOFs were designed to enhance PDT.51,52,61,74 Proper size and the micropore of NMOFs allowed high PS loadings without self-quenching, whereas the porous structures of NMOFs facilitated the diffusion of ROS, thus leading to improved efficacy in PDT.74 Lin’s group reported the first successful synthesis of a porphyrin-based NMOF, DBP-UiO, as an efficient PS in PDT for resistant head and neck cancer.51 They further optimized the design of NMOF via reducing the porphyrin ligands to its chlorin counterpart and synthesized the first chlorin‐based NMOF, DBC-UiO.",data\raw\PMC\PMC6997222.xml
ed3038fa-9ac2-4574-8638-7879865fc45c,PMC6998431,PMC,2019,Molecular Oncology,introduction,0,4,2,58,"Based on gene expression signature analysis, BrCa can be classified into intrinsic molecular subtypes . According to the 12th St Gallen International Breast Cancer Conference, BrCa can be classified into the following five subtypes, which can facilitate the selection of treatment strategies: luminal‐A, luminal‐B [human epidermal growth factor receptor 2 (HER2)‐positive], luminal‐B (HER2‐negative), HER2‐positive, and triple negative .",data\raw\PMC\PMC6998431.xml
b1e34c8b-5f28-4972-8f3f-0240cff7c60b,PMC6998431,PMC,2019,Molecular Oncology,introduction,1,115,1,30,Overexpressed genes in BrCa tissues showing high GINS1 expression in TCGA were classified into known pathways using the Kyoto Encyclopedia of Genes and Genomes (KEGG) database with the Enrichr program.,data\raw\PMC\PMC6998431.xml
6326f2d5-7bc0-46ab-9995-6b466d837ef5,PMC6998431,PMC,2019,Molecular Oncology,introduction,2,16,3,47,"TNBC is highly aggressive in nature, and metastases are frequently observed. Interestingly, several miR‐204‐5p target genes were found to be closely associated with BrCa pathogenesis . Thus, elucidation of the universal molecular pathways mediating BrCa will lead to the development of new treatment strategies for this disease.",data\raw\PMC\PMC6998431.xml
deb5db99-ea5c-41be-89ac-7615b2cf83e2,PMC6998431,PMC,2019,Molecular Oncology,discussion,0,105,5,30,Error bars are represented as mean ± SD. Click here for additional data file. S9 . Fig. Gene set enrichment analysis (GSEA) based on mRNA sequence data in TCGA‐BrCa tissues.,data\raw\PMC\PMC6998431.xml
81528954-a90d-4d42-b5d0-e67959559228,PMC6998431,PMC,2019,Molecular Oncology,discussion,1,30,2,55,"Starting from antitumor miRNA and using TCGA database analyses, we were able to identify effective prognostic markers and therapeutic targets for BrCa, indicating that our miRNA‐based strategy was feasible. Chromosomal DNA replication is a tightly controlled essential process in the eukaryotic cell cycle, and many proteins are involved in each step of DNA replication .",data\raw\PMC\PMC6998431.xml
18256796-b136-4ad8-9dcf-df6b9ca594cb,PMC6998431,PMC,2019,Molecular Oncology,discussion,2,64,5,37,"Fig. Sequences of miR‐101‐1 and miR‐101‐2 in the human genome. Stem‐loop sequences of miR‐101‐1 and miR‐101‐2; red characters indicate mature miRNA. S3 . By transfection of miR‐101‐5p and siGINS1, G0/G1 phase arrest was detected in MDA‐MB‐231 cells.",data\raw\PMC\PMC6998431.xml
b936d3a0-4e4d-4939-a73b-e6b7feabaa12,PMC7004537,PMC,2019,Cancer Science,introduction,0,318,3,47,"B, Subcellular localization of hsa_circ_001895 in 786‐O and A498 cells by RNA‐FISH. C, Transfection efficiency of sh‐hsa_circ_001895, sh‐CTBP1, pcDNA‐hsa_circ_001895 and pcDNA‐CTBP1 in 786‐O and A498 cells detected by qRT‐PCR. F, Influence of hsa_circ_001895 on cell proliferation of 786‐O and A498 cells detected by 5‐ethynyl‐2′‐deoxyuridine (EdU) staining assay.",data\raw\PMC\PMC7004537.xml
8afdb5c9-4732-4b85-9868-45dda3d4dee9,PMC7004537,PMC,2019,Cancer Science,introduction,1,221,1,47,"Dual luciferase reporter assay indicated the highest relative intensity of miR‐516a‐5p, and higher relative intensity of miR‐520h than miR‐296‐5p in HEK293 cells (Figure 4B). miR‐296‐5p was upregulated in 786‐O and A498 cells transfected with sh‐hsa_circ_001895, whereas miR‐516a‐5p and miR‐520h were not affected by hsa_circ_001895 knockdown (Figure 4C).",data\raw\PMC\PMC7004537.xml
5bee23d7-b9db-4f53-875f-a8379ef7441f,PMC7004537,PMC,2019,Cancer Science,discussion,0,14,2,33,"Flow cytometry further confirmed the anti‐apoptotic role of hsa_circ_001895. Other than promotion of cell apoptosis, the oncogenic role of hsa_circ_001895 on ccRCC also depends on the promotion of epithelial to mesenchymal transition (EMT).",data\raw\PMC\PMC7004537.xml
053fd201-1e4f-4bfa-9805-ca1b2e62507b,PMC7004537,PMC,2019,Cancer Science,discussion,1,11,1,41,"As an anti‐apoptotic protein, Bcl‐2 interacts with proapoptotic regulator, Bax, to regulate cell apoptosis in ccRCC.24 Activation of caspase‐3 induced cell apoptosis of ccRCC.25 High Bax and cleaved caspase expression or low expression of Bcl‐2 was associated with apoptosis of ccRCC.",data\raw\PMC\PMC7004537.xml
0def4588-a892-4e93-9145-3f5a286b5338,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),introduction,0,45,1,41,"Briefly, we counted only T CD3+ cells the most severely inflamed ganglionic area and grade their density as mild (score 1—four or less lymphocytes observed), moderate (score 2—five to nine cells present), and marked (score 3—ten or more periganglionic lymphocytes identified).",data\raw\PMC\PMC7012220.xml
542c4c04-016c-4aef-a72c-7716946158f1,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),discussion,0,15,2,41,"Our results showed, for the first time, that H. pylori is able to induce programmed cell death in myenteric gastric neurons. Moreover, we found a significant association between loss of bcl-2 expression in gastric neurons and periganglionic CD3-positive T lymphocytic infiltrate.",data\raw\PMC\PMC7012220.xml
8cc976c9-a2a7-4df7-a89b-ee74c3ffde19,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),discussion,1,8,2,47,"Our results confirm previous data documenting the contribution of mature B cells to the immune response by synthesizing and releasing immunoglobulins directed against antigens expressed by myenteric neurons . In addition, we observed a significant relationship between injury of myenteric neurons and periganglionic lymphoplasmacytic inflammatory infiltrate .",data\raw\PMC\PMC7012220.xml
6543fbda-988b-43c8-9dd6-41ae3c17db41,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),discussion,2,58,3,36,"This hypothesis is supported by similar observations in the central nervous system . 4.3. In the context of increased neuronal damage and apoptosis noted in infected patients, we are presently unable to explain the neuronal hyperplasia.",data\raw\PMC\PMC7012220.xml
4d35ff4a-55a0-45e1-a894-c52fd61243f1,PMC7012223,PMC,2019,Computational and Mathematical Methods in Medicine,introduction,0,191,1,23,"The performance shows that, in processing speed, the superiority of the proposed method is more significant as the size of the data increases.",data\raw\PMC\PMC7012223.xml
d1ed384c-7b75-49fe-b89a-24443e102fc5,PMC7012223,PMC,2019,Computational and Mathematical Methods in Medicine,discussion,0,24,2,100,"The result shows that our proposed method obtains higher JSC, closer to the reference signal, which suggests the quality of the signal is improved. In order to validate the reliability of the method, a detection model of sleep apnea based on back-propagation (BP) neural network was set up, with the original pulse signals, the denoised signals were obtained by a median filtering method , and the preprocessed signals by using the proposed method were used as the model input, respectively, and the sleep apnea syndrome annotations as model output, which were marked as the models ORIP-Apnea, Denoising-Apnea, and PREP-Apnea, respectively.",data\raw\PMC\PMC7012223.xml
87f57eca-17c4-47a7-b732-3b931c6aafda,PMC7016593,PMC,2019,Cells,introduction,0,398,2,31,"The role of LAP in dead cell clearance was reported in 2011 . The study showed that LAP can be evoked by incubating macrophages with apoptotic, necrotic and RIPK3-dependent necrotic cells.",data\raw\PMC\PMC7016593.xml
5c51cc58-de58-4ec0-b260-b153d2b923fc,PMC7016593,PMC,2019,Cells,discussion,0,10,3,70,"However, what are the signals on the cargos to recruit autophagy receptors? Is autophagy defect associated with multiple inflammatory diseases, such as IBD, SLE, and arthritis. However, the deficiency in different autophagy genes sometimes generates quite different phenotypes in inflammatory response, raising the question of whether some autophagy proteins function via their autophagy-independent activity, or whether different stages of autophagy (or different groups of autophagy proteins) differentially regulate inflammatory responses.",data\raw\PMC\PMC7016593.xml
97ad5e38-e7f2-47ae-b0ed-237ac8fa1da8,PMC7016593,PMC,2019,Cells,discussion,1,8,2,34,"Selective autophagy, especially xenophagy, facilitates macrophages to eliminate the cytosolic invaders after pathogenic DNA exposure or phagocytic membrane damaged by pathogens . However, what are the signals on the cargos to recruit autophagy receptors?",data\raw\PMC\PMC7016593.xml
7cda393b-9a8a-4e2a-960f-5b0d1b3b95bd,PMC7016947,PMC,2019,Cells,introduction,0,94,1,32,Animals A total of 80 female Sprague-Dawley (SD) rats (about 250 g body weight) and 18 male SD rats (about 250 g body weight) were purchased from Wushi Experimental Animal Supply Co.,data\raw\PMC\PMC7016947.xml
7a33861f-7684-41a2-9302-e23f5d284bb2,PMC7016947,PMC,2019,Cells,introduction,1,151,2,46,"The dissociated luteal cells were collected, after the DMEM/F12 medium with 10% FBS was added to stop further dissociation, and the undigested tissue was discarded. Trypan blue was used to determine cell viability, and then the collected cells were found to have a viability of >90%.",data\raw\PMC\PMC7016947.xml
a18ecf9c-8bed-41e5-adfa-502b9833473b,PMC7016947,PMC,2019,Cells,discussion,0,56,2,30,Further investigations suggested that 3-MA treatment hindered the curtailment of mitochondria in CLs on day 21 whereas the maintenance of mitochondria promoted cytochrome C release compared with in controls. 5.,data\raw\PMC\PMC7016947.xml
d257746c-d9b0-4f83-9e77-8192ae4c01ee,PMC7016947,PMC,2019,Cells,discussion,1,19,2,38,"Elegantly, this delicately designed mechanism also contributes to the differentiation of cells . Previous reports have revealed that autophagy is involved in the atresia of follicles and the regression of CLs in mammals in a reproductive system .",data\raw\PMC\PMC7016947.xml
cba7b619-90a7-4bc3-b1b2-8e12ad99257b,PMC7016947,PMC,2019,Cells,discussion,2,44,2,40,"Knockdown of Beclin1 in cultured 3T3-L1 adipocytes also curtailed lipid storage . However, the 3-MA treatment exacerbated the storage of lipid droplets in luteal cells, as evidenced by decreased Oil Red O staining intensity and salient shrinkage of droplet volumes.",data\raw\PMC\PMC7016947.xml
4beac534-1b26-4661-b26b-b6f4286d45bf,PMC7019596,PMC,2019,Nutrients,introduction,0,186,2,52,"These interventions found differential outcomes and a significant impact on reducing thinness, with nevertheless no impact on overweight/obesity of school-aged children in Burkina Faso and Indonesia. Whilst no intervention on maternal nutrition and antenatal care program (a DDA proposed by WHO) has been identified, a behavioral intervention study targeting mothers was retrieved.",data\raw\PMC\PMC7019596.xml
ff95edf8-e795-43ed-9341-1a1af5eecaf3,PMC7019596,PMC,2019,Nutrients,discussion,0,200,3,31,"4.5. 4.5.1. Epidemiological Research Gaps (1) There is a need for more disaggregated data on the size of the DBM by urban, peri urban, and rural areas to design tailored interventions.",data\raw\PMC\PMC7019596.xml
0095d025-00d0-4afd-89d8-03251cb7124b,PMC7019982,PMC,2019,Micromachines,introduction,0,270,2,30,"The tetra-pod arrangement provided the best overall mechanical properties with radially symmetric stiffnesses. Importantly, the study conclusively demonstrated the suitability of FEBID-based 3D nanostructures for AFM operation with high-resolution capabilities.",data\raw\PMC\PMC7019982.xml
14f6ca39-855c-472d-89a5-aa33dcf632c1,PMC7019982,PMC,2019,Micromachines,introduction,1,487,2,56,"Although the lateral resolution during FMRFM operation correlates with the size of the nanosphere, impressive results have been shown in recent years . As mentioned before, EBC has a minor influence on deposit morphology but a strong impact on the electrical function: the nano-granular composition remains, while the electrical tunneling probability between adjacent nano-grains increases .",data\raw\PMC\PMC7019982.xml
78dc9d88-6c2d-443c-871b-f3516e2ea224,PMC7019982,PMC,2019,Micromachines,introduction,2,295,2,59,"As evident, the correlated measurements are almost digital, revealing conductive (turquoise) and insulating (black) regions and identifying nanometer thick surface impurities (purple circles). Such FEBID-based conductive tips will then fulfill the requirements for application in C-AFM, KFM, and EFM, as already shown conceptually, but can also be used for piezoelectric force microscopy (PFM) and scanning spreading resistance microscopy (SSRM).",data\raw\PMC\PMC7019982.xml
bff4faf2-db29-4650-aa48-0597348e138b,PMC7019982,PMC,2019,Micromachines,discussion,0,217,2,60,"The long-term goal based on current research activities is a patterning-based compensation that enables close to circular cross-sectional shapes, independent of process parameters and inclination angles . Subsequently, this capability will be extended to tune the cross-sectional shapes along single branches, which would open up entirely new possibilities for application-specific tailoring (e.g., mechanical, magnetic, or optical anisotropy in 3D space).",data\raw\PMC\PMC7019982.xml
465fb557-fa01-4a9e-88a7-564e3ebc7079,PMC7022311,PMC,2019,Animals : an Open Access Journal from MDPI,introduction,0,87,2,57,"ClassifyMe at present is focused on species classification but future models could incorporate these additional capabilities due to the choice of YOLOv2. Framework choice was governed by a range of factors including: Accuracy of detection and classification; processing speed on general purpose hardware; model development and training requirements; ease of integration into other software packages, and licencing.",data\raw\PMC\PMC7022311.xml
b797494a-609d-4b71-a661-edede6c1c7da,PMC7022311,PMC,2019,Animals : an Open Access Journal from MDPI,introduction,1,243,1,37,"Within R, there are Python binding libraries which also allow access to Python code from within R and the TensorFlow interface package also provides a comparatively easy way of accessing the full TensorFlow framework from within R.",data\raw\PMC\PMC7022311.xml
d19aa1a9-67c3-4506-a1da-6ca5ae0c57f0,PMC7022311,PMC,2019,Animals : an Open Access Journal from MDPI,discussion,0,34,2,51,"Furthermore, ClassifyMe avoids the need for the user to upload their data to cloud infrastructure, which can be prohibitive in terms of accessibility, time and cost. The ‘tethered’ service approach was adopted as a security mechanism to obstruct misuse and the unauthorised proliferation of the software for circumstances such as poaching.",data\raw\PMC\PMC7022311.xml
b7703351-93dc-492d-a4b0-11b002d2e9f7,PMC7022311,PMC,2019,Animals : an Open Access Journal from MDPI,discussion,1,223,2,48,"Discussion ClassifyMe is the first application of its kind, it provides a software tool which allows field ecologists and wildlife managers access to the latest advances in artificial intelligence. Practitioners can utilise ClassifyMe to automatically identify, filter and sort camera trap image collections according to categories of interest.",data\raw\PMC\PMC7022311.xml
abdb4b73-d185-42dd-8124-e069a0909a1b,PMC7022596,PMC,2019,Biomolecules,introduction,0,104,2,33,The temperature at which 50% of the protein is folded and 50% is unfolded is expressed as melting temperature (Tm) and was calculated as previously reported . The experiment was performed in duplicate.,data\raw\PMC\PMC7022596.xml
d15ace16-a3bf-4a2f-9ef9-45cb66a86d6e,PMC7022596,PMC,2019,Biomolecules,introduction,1,120,2,34,"The residual activity without Gdn-HCl was fixed as 100%. Thermal Inactivation Assay The effect of the NADP+ molecule on the protein stability of the G6PD::6PGL protein from G. lamblia, was evaluated by thermal analysis.",data\raw\PMC\PMC7022596.xml
6d3dd7db-c99d-4e08-b720-5b6fb3c47b6a,PMC7022596,PMC,2019,Biomolecules,discussion,0,89,3,61,"3.1. However, the effect of the NADP+ molecule on the fused G6PD protein of G. lambia was not demonstrated. To evaluate the effect of the NADP+ molecule on the G6PD::6PGL enzyme from G. lamblia, we performed a thermal inactivation assay, which has been widely used to evaluate the stability of the active site of the G6PDs proteins from diverse organisms .",data\raw\PMC\PMC7022596.xml
385d5bb6-016c-404c-a0a2-61779f16bd0d,PMC7022596,PMC,2019,Biomolecules,discussion,1,84,2,100,"Thus, the binding mode observed by docking was also maintained along the MD simulation. The interactions established in the most populated cluster conformation of the holo system in the presence of both NADP+ were as follows: for cofactor NADP+, hydrogen bonds with K21, K155, H185, K189, D242, R338, A428, T510, and E696; salt bridges with R338; and hydrophobic interactions with K20, K155, P156, E223, R230, H247, and E508, whereas structural NADP+ displayed hydrogen bonds with T337, H479, D484, R495, L496, A497, and G499; salt bridges with R341, R494, R502, and R588; and hydrophobic interactions with H500, Q330, L477, and L478.",data\raw\PMC\PMC7022596.xml
95c681e0-16e3-444d-899d-ee817cb8005a,PMC7022596,PMC,2019,Biomolecules,discussion,2,203,3,51,"3.5. According to root mean square deviation (RMSD), the system reached stability after 10 ns (Figure 8A) and the same behavior was also observed with Rg (Figure 8B). Both RMSD and Rg indicated that the Apo system was less stable than the systems that possessed NADP+ as part of their structure.",data\raw\PMC\PMC7022596.xml
a9abc9fa-6c98-4b7f-ba2a-22e2d66eea26,PMC7022678,PMC,2019,Biomolecules,introduction,0,130,2,37,"With the increase of Cu element incorporation, the surface roughness of C2 and C3 samples increased to 14.5 ± 0.2 nm and 30.0 ± 0.3 nm, respectively. Figure 5 depicts the surface EDS analysis of coating samples.",data\raw\PMC\PMC7022678.xml
83233de9-9d2c-439e-91d7-8fb3e53d43da,PMC7022678,PMC,2019,Biomolecules,introduction,1,244,2,45,"The contact angle of the C3 sample with the most Cu content was 105.51 ± 1.5°. Anticorrosion Property Figure 10a shows the electrochemical potentiodynamic polarization curve of the specimens in SBF, Figure 10b,c presents the corrosion parameters corresponding to Figure 10a obtained by Tafel extrapolation.",data\raw\PMC\PMC7022678.xml
286f5317-7362-42d4-95e0-64b73df4808a,PMC7022678,PMC,2019,Biomolecules,introduction,2,145,2,54,"The fluctuation of element content is related to the region of the film and its components. These elements are distributed throughout the coating and diffused into the substrate, which helps to improve the chemical affinity between adjacent film layers and form the metallurgical bonding interface for reducing interfacial stress and improving coating bonding strength.",data\raw\PMC\PMC7022678.xml
fd4e5ba4-0b6d-4e2e-af4c-3797e3eaaf68,PMC7022678,PMC,2019,Biomolecules,discussion,0,152,2,57,"With the increase of copper content, the surface roughness and hydrophobicity of the copper-containing coating samples were increased. More importantly, although the corrosion potential of the copper-doped coating samples is slightly lower than that of copper-undoped coating sample, it shows smaller corrosion current and is able to effectively prevent the corrosion medium from attacking the Ti6Al4V alloy.",data\raw\PMC\PMC7022678.xml
28466db5-4c80-4e4e-9308-1c1475ff9cab,PMC7024382,PMC,2019,Marine Drugs,introduction,0,166,1,38,"The development of new computational tools like the algorithm searching spectral, DEREPLICATOR+ is helping to identifying in one order of magnitude peptidic natural products (PNPs) that include nonribosomal peptides (NRPs), and ribosomally synthesized and post-translationally modified peptides (RiPPs).",data\raw\PMC\PMC7024382.xml
1b0974ab-2cbf-48b1-b486-f9669bb5812c,PMC7024382,PMC,2019,Marine Drugs,introduction,1,63,2,58,"Two new compounds, 8-O-methyltetrangulol and naphthomycin A, were isolated from this extract via silica gel column chromatography and high-pressure liquid chromatography (HPLC). Novel anticancer molecules, Salternamide A–D, were isolated from a halophilic Streptomyces sp. isolated from a saltern on Shinui Island, in the Republic of Korea, and exhibited an extensive viability reduction in several cancer cell lines .",data\raw\PMC\PMC7024382.xml
e2316705-a439-482d-bce9-d29131707e65,PMC7024382,PMC,2019,Marine Drugs,introduction,2,142,2,44,"Fungi The biotechnological applications of halophilic fungi are remarkedly less studied in comparison with halophilic bacteria. Based on this publication, this strain produced three compounds with anticancer activity including cytochalasin E, ergosterol, and rosellichalasin, and higher salt concentrations increased the production of these compounds.",data\raw\PMC\PMC7024382.xml
07e9023b-b735-4ba0-a077-a897cede534d,PMC7040427,PMC,2019,Journal of Educational Evaluation for Health Professions,introduction,0,99,1,40,"The theoretical background of course development was based on the transcultural nursing model of Giger and Davidhizar in 2008, which stresses 6 cultural phenomena in patient assessments and interventions: communication, space, social organization, time, environmental control, and biological variation .",data\raw\PMC\PMC7040427.xml
f820761b-72da-46f0-94cf-3305abf000f9,PMC7040427,PMC,2019,Journal of Educational Evaluation for Health Professions,discussion,0,66,2,45,"Furthermore, if items measuring cultural competence are included on the Korean nursing licensing examination, many nursing faculty members and students will have a greater interest in this topic. Conclusion This cultural nursing course was found to be effective in enhancing nursing students’ cultural nursing competence.",data\raw\PMC\PMC7040427.xml
